Country,Date,Type,Number of Cases,Cumulative Cases
Liberia,2020-2-7,Deaths,0,0
Liberia,2020-2-7,Recovered,0,0
Liberia,2020-2-8,Confirmed,0,0
Liberia,2020-2-8,Deaths,0,0
Liberia,2020-2-8,Recovered,0,0
Liberia,2020-2-9,Confirmed,0,0
Liberia,2020-2-9,Deaths,0,0
Liberia,2020-2-9,Recovered,0,0
Liberia,2020-2-10,Confirmed,0,0
Liberia,2020-2-10,Deaths,0,0
Liberia,2020-2-10,Recovered,0,0
Liberia,2020-2-11,Confirmed,0,0
Liberia,2020-2-11,Deaths,0,0
Liberia,2020-2-11,Recovered,0,0
Liberia,2020-2-12,Confirmed,0,0
Liberia,2020-2-12,Deaths,0,0
Liberia,2020-2-12,Recovered,0,0
Liberia,2020-2-13,Confirmed,0,0
Liberia,2020-2-13,Deaths,0,0
Liberia,2020-2-13,Recovered,0,0
Liberia,2020-2-14,Confirmed,0,0
Liberia,2020-2-14,Deaths,0,0
Liberia,2020-2-14,Recovered,0,0
Liberia,2020-2-15,Confirmed,0,0
Liberia,2020-2-15,Deaths,0,0
Liberia,2020-2-15,Recovered,0,0
Liberia,2020-2-16,Confirmed,0,0
Liberia,2020-2-16,Deaths,0,0
Liberia,2020-2-16,Recovered,0,0
Liberia,2020-2-17,Confirmed,0,0
Liberia,2020-2-17,Deaths,0,0
Liberia,2020-2-17,Recovered,0,0
Liberia,2020-2-18,Confirmed,0,0
Liberia,2020-2-18,Deaths,0,0
Liberia,2020-2-18,Recovered,0,0
Liberia,2020-2-19,Confirmed,0,0
Liberia,2020-2-19,Deaths,0,0
Liberia,2020-2-19,Recovered,0,0
Liberia,2020-2-20,Confirmed,0,0
Liberia,2020-2-20,Deaths,0,0
Liberia,2020-2-20,Recovered,0,0
Liberia,2020-2-21,Confirmed,0,0
Liberia,2020-2-21,Deaths,0,0
Liberia,2020-2-21,Recovered,0,0
Liberia,2020-2-22,Confirmed,0,0
Liberia,2020-2-22,Deaths,0,0
Liberia,2020-2-22,Recovered,0,0
Liberia,2020-2-23,Confirmed,0,0
Liberia,2020-2-23,Deaths,0,0
Liberia,2020-2-23,Recovered,0,0
Liberia,2020-2-24,Confirmed,0,0
Liberia,2020-2-24,Deaths,0,0
Liberia,2020-2-24,Recovered,0,0
Liberia,2020-2-25,Confirmed,0,0
Liberia,2020-2-25,Deaths,0,0
Liberia,2020-2-25,Recovered,0,0
Liberia,2020-2-26,Confirmed,0,0
Liberia,2020-2-26,Deaths,0,0
Liberia,2020-2-26,Recovered,0,0
Liberia,2020-2-27,Confirmed,0,0
Liberia,2020-2-27,Deaths,0,0
Liberia,2020-2-27,Recovered,0,0
Liberia,2020-2-28,Confirmed,0,0
Liberia,2020-2-28,Deaths,0,0
Liberia,2020-2-28,Recovered,0,0
Liberia,2020-2-29,Confirmed,0,0
Liberia,2020-2-29,Deaths,0,0
Liberia,2020-2-29,Recovered,0,0
Liberia,2020-3-1,Confirmed,0,0
Liberia,2020-3-1,Deaths,0,0
Liberia,2020-3-1,Recovered,0,0
Liberia,2020-3-2,Confirmed,0,0
Liberia,2020-3-2,Deaths,0,0
Liberia,2020-3-2,Recovered,0,0
Liberia,2020-3-3,Confirmed,0,0
Liberia,2020-3-3,Deaths,0,0
Liberia,2020-3-3,Recovered,0,0
Liberia,2020-3-4,Confirmed,0,0
Liberia,2020-3-4,Deaths,0,0
Liberia,2020-3-4,Recovered,0,0
Liberia,2020-3-5,Confirmed,0,0
Liberia,2020-3-5,Deaths,0,0
Liberia,2020-3-5,Recovered,0,0
Liberia,2020-3-6,Confirmed,0,0
Liberia,2020-3-6,Deaths,0,0
Liberia,2020-3-6,Recovered,0,0
Liberia,2020-3-7,Confirmed,0,0
Liberia,2020-3-7,Deaths,0,0
Liberia,2020-3-7,Recovered,0,0
Liberia,2020-3-8,Confirmed,0,0
Liberia,2020-3-8,Deaths,0,0
Liberia,2020-3-8,Recovered,0,0
Liberia,2020-3-9,Confirmed,0,0
Liberia,2020-3-9,Deaths,0,0
Liberia,2020-3-9,Recovered,0,0
Liberia,2020-3-10,Confirmed,0,0
Liberia,2020-3-10,Deaths,0,0
Liberia,2020-3-10,Recovered,0,0
Liberia,2020-3-11,Confirmed,0,0
Liberia,2020-3-11,Deaths,0,0
Liberia,2020-3-11,Recovered,0,0
Liberia,2020-3-12,Confirmed,0,0
Liberia,2020-3-12,Deaths,0,0
Liberia,2020-3-12,Recovered,0,0
Liberia,2020-3-13,Confirmed,0,0
Liberia,2020-3-13,Deaths,0,0
Liberia,2020-3-13,Recovered,0,0
Liberia,2020-3-14,Confirmed,0,0
Liberia,2020-3-14,Deaths,0,0
Liberia,2020-3-14,Recovered,0,0
Liberia,2020-3-15,Confirmed,0,0
Liberia,2020-3-15,Deaths,0,0
Liberia,2020-3-15,Recovered,0,0
Liberia,2020-3-16,Confirmed,1,1
Liberia,2020-3-16,Deaths,0,0
Liberia,2020-3-16,Recovered,0,0
Liberia,2020-3-17,Confirmed,0,1
Liberia,2020-3-17,Deaths,0,0
Liberia,2020-3-17,Recovered,0,0
Liberia,2020-3-18,Confirmed,1,2
Liberia,2020-3-18,Deaths,0,0
Liberia,2020-3-18,Recovered,0,0
Liberia,2020-3-19,Confirmed,0,2
Liberia,2020-3-19,Deaths,0,0
Liberia,2020-3-19,Recovered,0,0
Liberia,2020-3-20,Confirmed,0,2
Liberia,2020-3-20,Deaths,0,0
Liberia,2020-3-20,Recovered,0,0
Liberia,2020-3-21,Confirmed,1,3
Liberia,2020-3-21,Deaths,0,0
Liberia,2020-3-21,Recovered,0,0
Liberia,2020-3-22,Confirmed,0,3
Liberia,2020-3-22,Deaths,0,0
Liberia,2020-3-22,Recovered,0,0
Liberia,2020-3-23,Confirmed,0,3
Liberia,2020-3-23,Deaths,0,0
Liberia,2020-3-23,Recovered,0,0
Liberia,2020-3-24,Confirmed,0,3
Liberia,2020-3-24,Deaths,0,0
Liberia,2020-3-24,Recovered,0,0
Liberia,2020-3-25,Confirmed,0,3
Liberia,2020-3-25,Deaths,0,0
Liberia,2020-3-25,Recovered,0,0
Liberia,2020-3-26,Confirmed,0,3
Liberia,2020-3-26,Deaths,0,0
Liberia,2020-3-26,Recovered,0,0
Liberia,2020-3-27,Confirmed,0,3
Liberia,2020-3-27,Deaths,0,0
Liberia,2020-3-27,Recovered,0,0
Liberia,2020-3-28,Confirmed,0,3
Liberia,2020-3-28,Deaths,0,0
Liberia,2020-3-28,Recovered,0,0
Liberia,2020-3-29,Confirmed,0,3
Liberia,2020-3-29,Deaths,0,0
Liberia,2020-3-29,Recovered,0,0
Liberia,2020-3-30,Confirmed,0,3
Liberia,2020-3-30,Deaths,0,0
Liberia,2020-3-30,Recovered,0,0
Liberia,2020-3-31,Confirmed,0,3
Liberia,2020-3-31,Deaths,0,0
Liberia,2020-3-31,Recovered,0,0
Liberia,2020-4-1,Confirmed,3,6
Liberia,2020-4-1,Deaths,0,0
Liberia,2020-4-1,Recovered,0,0
Liberia,2020-4-2,Confirmed,0,6
Liberia,2020-4-2,Deaths,0,0
Liberia,2020-4-2,Recovered,0,0
Liberia,2020-4-3,Confirmed,1,7
Liberia,2020-4-3,Deaths,0,0
Liberia,2020-4-3,Recovered,0,0
Liberia,2020-4-4,Confirmed,3,10
Liberia,2020-4-4,Deaths,1,1
Liberia,2020-4-4,Recovered,3,3
Liberia,2020-4-5,Confirmed,3,13
Liberia,2020-4-5,Deaths,2,3
Liberia,2020-4-5,Recovered,0,3
Liberia,2020-4-6,Confirmed,1,14
Liberia,2020-4-6,Deaths,0,3
Liberia,2020-4-6,Recovered,0,3
Liberia,2020-4-7,Confirmed,0,14
Liberia,2020-4-7,Deaths,0,3
Liberia,2020-4-7,Recovered,0,3
Liberia,2020-4-8,Confirmed,17,31
Liberia,2020-4-8,Deaths,1,4
Liberia,2020-4-8,Recovered,0,3
Liberia,2020-4-9,Confirmed,0,31
Liberia,2020-4-9,Deaths,0,4
Liberia,2020-4-9,Recovered,0,3
Liberia,2020-4-10,Confirmed,6,37
Liberia,2020-4-10,Deaths,1,5
Liberia,2020-4-10,Recovered,0,3
Liberia,2020-4-11,Confirmed,11,48
Liberia,2020-4-11,Deaths,0,5
Liberia,2020-4-11,Recovered,0,3
Liberia,2020-4-12,Confirmed,2,50
Liberia,2020-4-12,Deaths,0,5
Liberia,2020-4-12,Recovered,0,3
Liberia,2020-4-13,Confirmed,9,59
Liberia,2020-4-13,Deaths,1,6
Liberia,2020-4-13,Recovered,1,4
Liberia,2020-4-14,Confirmed,0,59
Liberia,2020-4-14,Deaths,0,6
Liberia,2020-4-14,Recovered,0,4
Liechtenstein,2020-1-22,Confirmed,0,0
Liechtenstein,2020-1-22,Deaths,0,0
Liechtenstein,2020-1-22,Recovered,0,0
Liechtenstein,2020-1-23,Confirmed,0,0
Liechtenstein,2020-1-23,Deaths,0,0
Liechtenstein,2020-1-23,Recovered,0,0
Liechtenstein,2020-1-24,Confirmed,0,0
Liechtenstein,2020-1-24,Deaths,0,0
Liechtenstein,2020-1-24,Recovered,0,0
Liechtenstein,2020-1-25,Confirmed,0,0
Liechtenstein,2020-1-25,Deaths,0,0
Liechtenstein,2020-1-25,Recovered,0,0
Liechtenstein,2020-1-26,Confirmed,0,0
Liechtenstein,2020-1-26,Deaths,0,0
Liechtenstein,2020-1-26,Recovered,0,0
Liechtenstein,2020-1-27,Confirmed,0,0
Liechtenstein,2020-1-27,Deaths,0,0
Liechtenstein,2020-1-27,Recovered,0,0
Liechtenstein,2020-1-28,Confirmed,0,0
Liechtenstein,2020-1-28,Deaths,0,0
Liechtenstein,2020-1-28,Recovered,0,0
Liechtenstein,2020-1-29,Confirmed,0,0
Liechtenstein,2020-1-29,Deaths,0,0
Liechtenstein,2020-1-29,Recovered,0,0
Liechtenstein,2020-1-30,Confirmed,0,0
Liechtenstein,2020-1-30,Deaths,0,0
Liechtenstein,2020-1-30,Recovered,0,0
Liechtenstein,2020-1-31,Confirmed,0,0
Liechtenstein,2020-1-31,Deaths,0,0
Liechtenstein,2020-1-31,Recovered,0,0
Liechtenstein,2020-2-1,Confirmed,0,0
Liechtenstein,2020-2-1,Deaths,0,0
Liechtenstein,2020-2-1,Recovered,0,0
Liechtenstein,2020-2-2,Confirmed,0,0
Liechtenstein,2020-2-2,Deaths,0,0
Liechtenstein,2020-2-2,Recovered,0,0
Liechtenstein,2020-2-3,Confirmed,0,0
Liechtenstein,2020-2-3,Deaths,0,0
Liechtenstein,2020-2-3,Recovered,0,0
Liechtenstein,2020-2-4,Confirmed,0,0
Liechtenstein,2020-2-4,Deaths,0,0
Liechtenstein,2020-2-4,Recovered,0,0
Liechtenstein,2020-2-5,Confirmed,0,0
Liechtenstein,2020-2-5,Deaths,0,0
Liechtenstein,2020-2-5,Recovered,0,0
Liechtenstein,2020-2-6,Confirmed,0,0
Liechtenstein,2020-2-6,Deaths,0,0
Liechtenstein,2020-2-6,Recovered,0,0
Liechtenstein,2020-2-7,Confirmed,0,0
Liechtenstein,2020-2-7,Deaths,0,0
Liechtenstein,2020-2-7,Recovered,0,0
Liechtenstein,2020-2-8,Confirmed,0,0
Liechtenstein,2020-2-8,Deaths,0,0
Liechtenstein,2020-2-8,Recovered,0,0
Liechtenstein,2020-2-9,Confirmed,0,0
Liechtenstein,2020-2-9,Deaths,0,0
Liechtenstein,2020-2-9,Recovered,0,0
Liechtenstein,2020-2-10,Confirmed,0,0
Liechtenstein,2020-2-10,Deaths,0,0
Liechtenstein,2020-2-10,Recovered,0,0
Liechtenstein,2020-2-11,Confirmed,0,0
Liechtenstein,2020-2-11,Deaths,0,0
Liechtenstein,2020-2-11,Recovered,0,0
Liechtenstein,2020-2-12,Confirmed,0,0
Liechtenstein,2020-2-12,Deaths,0,0
Liechtenstein,2020-2-12,Recovered,0,0
Liechtenstein,2020-2-13,Confirmed,0,0
Liechtenstein,2020-2-13,Deaths,0,0
Liechtenstein,2020-2-13,Recovered,0,0
Liechtenstein,2020-2-14,Confirmed,0,0
Liechtenstein,2020-2-14,Deaths,0,0
Liechtenstein,2020-2-14,Recovered,0,0
Liechtenstein,2020-2-15,Confirmed,0,0
Liechtenstein,2020-2-15,Deaths,0,0
Liechtenstein,2020-2-15,Recovered,0,0
Liechtenstein,2020-2-16,Confirmed,0,0
Liechtenstein,2020-2-16,Deaths,0,0
Liechtenstein,2020-2-16,Recovered,0,0
Liechtenstein,2020-2-17,Confirmed,0,0
Liechtenstein,2020-2-17,Deaths,0,0
Liechtenstein,2020-2-17,Recovered,0,0
Liechtenstein,2020-2-18,Confirmed,0,0
Liechtenstein,2020-2-18,Deaths,0,0
Liechtenstein,2020-2-18,Recovered,0,0
Liechtenstein,2020-2-19,Confirmed,0,0
Liechtenstein,2020-2-19,Deaths,0,0
Liechtenstein,2020-2-19,Recovered,0,0
Liechtenstein,2020-2-20,Confirmed,0,0
Liechtenstein,2020-2-20,Deaths,0,0
Liechtenstein,2020-2-20,Recovered,0,0
Liechtenstein,2020-2-21,Confirmed,0,0
Liechtenstein,2020-2-21,Deaths,0,0
Liechtenstein,2020-2-21,Recovered,0,0
Liechtenstein,2020-2-22,Confirmed,0,0
Liechtenstein,2020-2-22,Deaths,0,0
Liechtenstein,2020-2-22,Recovered,0,0
Liechtenstein,2020-2-23,Confirmed,0,0
Liechtenstein,2020-2-23,Deaths,0,0
Liechtenstein,2020-2-23,Recovered,0,0
Liechtenstein,2020-2-24,Confirmed,0,0
Liechtenstein,2020-2-24,Deaths,0,0
Liechtenstein,2020-2-24,Recovered,0,0
Liechtenstein,2020-2-25,Confirmed,0,0
Liechtenstein,2020-2-25,Deaths,0,0
Liechtenstein,2020-2-25,Recovered,0,0
Liechtenstein,2020-2-26,Confirmed,0,0
Liechtenstein,2020-2-26,Deaths,0,0
Liechtenstein,2020-2-26,Recovered,0,0
Liechtenstein,2020-2-27,Confirmed,0,0
Liechtenstein,2020-2-27,Deaths,0,0
Liechtenstein,2020-2-27,Recovered,0,0
Liechtenstein,2020-2-28,Confirmed,0,0
Liechtenstein,2020-2-28,Deaths,0,0
Liechtenstein,2020-2-28,Recovered,0,0
Liechtenstein,2020-2-29,Confirmed,0,0
Liechtenstein,2020-2-29,Deaths,0,0
Liechtenstein,2020-2-29,Recovered,0,0
Liechtenstein,2020-3-1,Confirmed,0,0
Liechtenstein,2020-3-1,Deaths,0,0
Liechtenstein,2020-3-1,Recovered,0,0
Liechtenstein,2020-3-2,Confirmed,0,0
Liechtenstein,2020-3-2,Deaths,0,0
Liechtenstein,2020-3-2,Recovered,0,0
Liechtenstein,2020-3-3,Confirmed,0,0
Liechtenstein,2020-3-3,Deaths,0,0
Liechtenstein,2020-3-3,Recovered,0,0
Liechtenstein,2020-3-4,Confirmed,1,1
Liechtenstein,2020-3-4,Deaths,0,0
Liechtenstein,2020-3-4,Recovered,0,0
Liechtenstein,2020-3-5,Confirmed,0,1
Liechtenstein,2020-3-5,Deaths,0,0
Liechtenstein,2020-3-5,Recovered,0,0
Liechtenstein,2020-3-6,Confirmed,0,1
Liechtenstein,2020-3-6,Deaths,0,0
Liechtenstein,2020-3-6,Recovered,0,0
Liechtenstein,2020-3-7,Confirmed,0,1
Liechtenstein,2020-3-7,Deaths,0,0
Liechtenstein,2020-3-7,Recovered,0,0
Liechtenstein,2020-3-8,Confirmed,0,1
Liechtenstein,2020-3-8,Deaths,0,0
Liechtenstein,2020-3-8,Recovered,0,0
Liechtenstein,2020-3-9,Confirmed,0,1
Liechtenstein,2020-3-9,Deaths,0,0
Liechtenstein,2020-3-9,Recovered,0,0
Liechtenstein,2020-3-10,Confirmed,0,1
Liechtenstein,2020-3-10,Deaths,0,0
Liechtenstein,2020-3-10,Recovered,0,0
Liechtenstein,2020-3-11,Confirmed,0,1
Liechtenstein,2020-3-11,Deaths,0,0
Liechtenstein,2020-3-11,Recovered,0,0
Liechtenstein,2020-3-12,Confirmed,0,1
Liechtenstein,2020-3-12,Deaths,0,0
Liechtenstein,2020-3-12,Recovered,0,0
Liechtenstein,2020-3-13,Confirmed,0,1
Liechtenstein,2020-3-13,Deaths,0,0
Liechtenstein,2020-3-13,Recovered,0,0
Liechtenstein,2020-3-14,Confirmed,3,4
Liechtenstein,2020-3-14,Deaths,0,0
Liechtenstein,2020-3-14,Recovered,0,0
Liechtenstein,2020-3-15,Confirmed,0,4
Liechtenstein,2020-3-15,Deaths,0,0
Liechtenstein,2020-3-15,Recovered,0,0
Liechtenstein,2020-3-16,Confirmed,0,4
Liechtenstein,2020-3-16,Deaths,0,0
Liechtenstein,2020-3-16,Recovered,0,0
Liechtenstein,2020-3-17,Confirmed,3,7
Liechtenstein,2020-3-17,Deaths,0,0
Liechtenstein,2020-3-17,Recovered,0,0
Liechtenstein,2020-3-18,Confirmed,21,28
Liechtenstein,2020-3-18,Deaths,0,0
Liechtenstein,2020-3-18,Recovered,0,0
Liechtenstein,2020-3-19,Confirmed,0,28
Liechtenstein,2020-3-19,Deaths,0,0
Liechtenstein,2020-3-19,Recovered,0,0
Liechtenstein,2020-3-20,Confirmed,0,28
Liechtenstein,2020-3-20,Deaths,0,0
Liechtenstein,2020-3-20,Recovered,0,0
Liechtenstein,2020-3-21,Confirmed,9,37
Liechtenstein,2020-3-21,Deaths,0,0
Liechtenstein,2020-3-21,Recovered,0,0
Liechtenstein,2020-3-22,Confirmed,0,37
Liechtenstein,2020-3-22,Deaths,0,0
Liechtenstein,2020-3-22,Recovered,0,0
Liechtenstein,2020-3-23,Confirmed,14,51
Liechtenstein,2020-3-23,Deaths,0,0
Liechtenstein,2020-3-23,Recovered,0,0
Liechtenstein,2020-3-24,Confirmed,0,51
Liechtenstein,2020-3-24,Deaths,0,0
Liechtenstein,2020-3-24,Recovered,0,0
Liechtenstein,2020-3-25,Confirmed,0,51
Liechtenstein,2020-3-25,Deaths,0,0
Liechtenstein,2020-3-25,Recovered,0,0
Liechtenstein,2020-3-26,Confirmed,5,56
Liechtenstein,2020-3-26,Deaths,0,0
Liechtenstein,2020-3-26,Recovered,0,0
Liechtenstein,2020-3-27,Confirmed,0,56
Liechtenstein,2020-3-27,Deaths,0,0
Liechtenstein,2020-3-27,Recovered,0,0
Liechtenstein,2020-3-28,Confirmed,0,56
Liechtenstein,2020-3-28,Deaths,0,0
Liechtenstein,2020-3-28,Recovered,0,0
Liechtenstein,2020-3-29,Confirmed,0,56
Liechtenstein,2020-3-29,Deaths,0,0
Liechtenstein,2020-3-29,Recovered,0,0
Liechtenstein,2020-3-30,Confirmed,6,62
Liechtenstein,2020-3-30,Deaths,0,0
Liechtenstein,2020-3-30,Recovered,0,0
Liechtenstein,2020-3-31,Confirmed,6,68
Liechtenstein,2020-3-31,Deaths,0,0
Liechtenstein,2020-3-31,Recovered,0,0
Liechtenstein,2020-4-1,Confirmed,0,68
Liechtenstein,2020-4-1,Deaths,0,0
Liechtenstein,2020-4-1,Recovered,0,0
Liechtenstein,2020-4-2,Confirmed,7,75
Liechtenstein,2020-4-2,Deaths,0,0
Liechtenstein,2020-4-2,Recovered,0,0
Liechtenstein,2020-4-3,Confirmed,0,75
Liechtenstein,2020-4-3,Deaths,0,0
Liechtenstein,2020-4-3,Recovered,0,0
Liechtenstein,2020-4-4,Confirmed,2,77
Liechtenstein,2020-4-4,Deaths,1,1
Liechtenstein,2020-4-4,Recovered,0,0
Liechtenstein,2020-4-5,Confirmed,0,77
Liechtenstein,2020-4-5,Deaths,0,1
Liechtenstein,2020-4-5,Recovered,0,0
Liechtenstein,2020-4-6,Confirmed,0,77
Liechtenstein,2020-4-6,Deaths,0,1
Liechtenstein,2020-4-6,Recovered,55,55
Liechtenstein,2020-4-7,Confirmed,1,78
Liechtenstein,2020-4-7,Deaths,0,1
Liechtenstein,2020-4-7,Recovered,0,55
Liechtenstein,2020-4-8,Confirmed,0,78
Liechtenstein,2020-4-8,Deaths,0,1
Liechtenstein,2020-4-8,Recovered,0,55
Liechtenstein,2020-4-9,Confirmed,0,78
Liechtenstein,2020-4-9,Deaths,0,1
Liechtenstein,2020-4-9,Recovered,0,55
Liechtenstein,2020-4-10,Confirmed,1,79
Liechtenstein,2020-4-10,Deaths,0,1
Liechtenstein,2020-4-10,Recovered,0,55
Liechtenstein,2020-4-11,Confirmed,0,79
Liechtenstein,2020-4-11,Deaths,0,1
Liechtenstein,2020-4-11,Recovered,0,55
Liechtenstein,2020-4-12,Confirmed,0,79
Liechtenstein,2020-4-12,Deaths,0,1
Liechtenstein,2020-4-12,Recovered,0,55
Liechtenstein,2020-4-13,Confirmed,0,79
Liechtenstein,2020-4-13,Deaths,0,1
Liechtenstein,2020-4-13,Recovered,0,55
Liechtenstein,2020-4-14,Confirmed,0,79
Liechtenstein,2020-4-14,Deaths,0,1
Liechtenstein,2020-4-14,Recovered,0,55
Lithuania,2020-1-22,Confirmed,0,0
Lithuania,2020-1-22,Deaths,0,0
Lithuania,2020-1-22,Recovered,0,0
Lithuania,2020-1-23,Confirmed,0,0
Lithuania,2020-1-23,Deaths,0,0
Lithuania,2020-1-23,Recovered,0,0
Lithuania,2020-1-24,Confirmed,0,0
Lithuania,2020-1-24,Deaths,0,0
Lithuania,2020-1-24,Recovered,0,0
Lithuania,2020-1-25,Confirmed,0,0
Lithuania,2020-1-25,Deaths,0,0
Lithuania,2020-1-25,Recovered,0,0
Lithuania,2020-1-26,Confirmed,0,0
Lithuania,2020-1-26,Deaths,0,0
Lithuania,2020-1-26,Recovered,0,0
Lithuania,2020-1-27,Confirmed,0,0
Lithuania,2020-1-27,Deaths,0,0
Lithuania,2020-1-27,Recovered,0,0
Lithuania,2020-1-28,Confirmed,0,0
Lithuania,2020-1-28,Deaths,0,0
Lithuania,2020-1-28,Recovered,0,0
Lithuania,2020-1-29,Confirmed,0,0
Lithuania,2020-1-29,Deaths,0,0
Lithuania,2020-1-29,Recovered,0,0
Lithuania,2020-1-30,Confirmed,0,0
Lithuania,2020-1-30,Deaths,0,0
Lithuania,2020-1-30,Recovered,0,0
Lithuania,2020-1-31,Confirmed,0,0
Lithuania,2020-1-31,Deaths,0,0
Lithuania,2020-1-31,Recovered,0,0
Lithuania,2020-2-1,Confirmed,0,0
Lithuania,2020-2-1,Deaths,0,0
Lithuania,2020-2-1,Recovered,0,0
Lithuania,2020-2-2,Confirmed,0,0
Lithuania,2020-2-2,Deaths,0,0
Lithuania,2020-2-2,Recovered,0,0
Lithuania,2020-2-3,Confirmed,0,0
Lithuania,2020-2-3,Deaths,0,0
Lithuania,2020-2-3,Recovered,0,0
Lithuania,2020-2-4,Confirmed,0,0
Lithuania,2020-2-4,Deaths,0,0
Lithuania,2020-2-4,Recovered,0,0
Lithuania,2020-2-5,Confirmed,0,0
Lithuania,2020-2-5,Deaths,0,0
Lithuania,2020-2-5,Recovered,0,0
Lithuania,2020-2-6,Confirmed,0,0
Lithuania,2020-2-6,Deaths,0,0
Lithuania,2020-2-6,Recovered,0,0
Lithuania,2020-2-7,Confirmed,0,0
Lithuania,2020-2-7,Deaths,0,0
Lithuania,2020-2-7,Recovered,0,0
Lithuania,2020-2-8,Confirmed,0,0
Lithuania,2020-2-8,Deaths,0,0
Lithuania,2020-2-8,Recovered,0,0
Lithuania,2020-2-9,Confirmed,0,0
Lithuania,2020-2-9,Deaths,0,0
Lithuania,2020-2-9,Recovered,0,0
Lithuania,2020-2-10,Confirmed,0,0
Lithuania,2020-2-10,Deaths,0,0
Lithuania,2020-2-10,Recovered,0,0
Lithuania,2020-2-11,Confirmed,0,0
Lithuania,2020-2-11,Deaths,0,0
Lithuania,2020-2-11,Recovered,0,0
Lithuania,2020-2-12,Confirmed,0,0
Lithuania,2020-2-12,Deaths,0,0
Lithuania,2020-2-12,Recovered,0,0
Lithuania,2020-2-13,Confirmed,0,0
Lithuania,2020-2-13,Deaths,0,0
Lithuania,2020-2-13,Recovered,0,0
Lithuania,2020-2-14,Confirmed,0,0
Lithuania,2020-2-14,Deaths,0,0
Lithuania,2020-2-14,Recovered,0,0
Lithuania,2020-2-15,Confirmed,0,0
Lithuania,2020-2-15,Deaths,0,0
Lithuania,2020-2-15,Recovered,0,0
Lithuania,2020-2-16,Confirmed,0,0
Lithuania,2020-2-16,Deaths,0,0
Lithuania,2020-2-16,Recovered,0,0
Lithuania,2020-2-17,Confirmed,0,0
Lithuania,2020-2-17,Deaths,0,0
Lithuania,2020-2-17,Recovered,0,0
Lithuania,2020-2-18,Confirmed,0,0
Lithuania,2020-2-18,Deaths,0,0
Lithuania,2020-2-18,Recovered,0,0
Lithuania,2020-2-19,Confirmed,0,0
Lithuania,2020-2-19,Deaths,0,0
Lithuania,2020-2-19,Recovered,0,0
Lithuania,2020-2-20,Confirmed,0,0
Lithuania,2020-2-20,Deaths,0,0
Lithuania,2020-2-20,Recovered,0,0
Lithuania,2020-2-21,Confirmed,0,0
Lithuania,2020-2-21,Deaths,0,0
Lithuania,2020-2-21,Recovered,0,0
Lithuania,2020-2-22,Confirmed,0,0
Lithuania,2020-2-22,Deaths,0,0
Lithuania,2020-2-22,Recovered,0,0
Lithuania,2020-2-23,Confirmed,0,0
Lithuania,2020-2-23,Deaths,0,0
Lithuania,2020-2-23,Recovered,0,0
Lithuania,2020-2-24,Confirmed,0,0
Lithuania,2020-2-24,Deaths,0,0
Lithuania,2020-2-24,Recovered,0,0
Lithuania,2020-2-25,Confirmed,0,0
Lithuania,2020-2-25,Deaths,0,0
Lithuania,2020-2-25,Recovered,0,0
Lithuania,2020-2-26,Confirmed,0,0
Lithuania,2020-2-26,Deaths,0,0
Lithuania,2020-2-26,Recovered,0,0
Lithuania,2020-2-27,Confirmed,0,0
Lithuania,2020-2-27,Deaths,0,0
Lithuania,2020-2-27,Recovered,0,0
Lithuania,2020-2-28,Confirmed,1,1
Lithuania,2020-2-28,Deaths,0,0
Lithuania,2020-2-28,Recovered,0,0
Lithuania,2020-2-29,Confirmed,0,1
Lithuania,2020-2-29,Deaths,0,0
Lithuania,2020-2-29,Recovered,0,0
Lithuania,2020-3-1,Confirmed,0,1
Lithuania,2020-3-1,Deaths,0,0
Lithuania,2020-3-1,Recovered,0,0
Lithuania,2020-3-2,Confirmed,0,1
Lithuania,2020-3-2,Deaths,0,0
Lithuania,2020-3-2,Recovered,0,0
Lithuania,2020-3-3,Confirmed,0,1
Lithuania,2020-3-3,Deaths,0,0
Lithuania,2020-3-3,Recovered,0,0
Lithuania,2020-3-4,Confirmed,0,1
Lithuania,2020-3-4,Deaths,0,0
Lithuania,2020-3-4,Recovered,0,0
Lithuania,2020-3-5,Confirmed,0,1
Lithuania,2020-3-5,Deaths,0,0
Lithuania,2020-3-5,Recovered,0,0
Lithuania,2020-3-6,Confirmed,0,1
Lithuania,2020-3-6,Deaths,0,0
Lithuania,2020-3-6,Recovered,0,0
Lithuania,2020-3-7,Confirmed,0,1
Lithuania,2020-3-7,Deaths,0,0
Lithuania,2020-3-7,Recovered,0,0
Lithuania,2020-3-8,Confirmed,0,1
Lithuania,2020-3-8,Deaths,0,0
Lithuania,2020-3-8,Recovered,0,0
Lithuania,2020-3-9,Confirmed,0,1
Lithuania,2020-3-9,Deaths,0,0
Lithuania,2020-3-9,Recovered,0,0
Lithuania,2020-3-10,Confirmed,0,1
Lithuania,2020-3-10,Deaths,0,0
Lithuania,2020-3-10,Recovered,0,0
Lithuania,2020-3-11,Confirmed,2,3
Lithuania,2020-3-11,Deaths,0,0
Lithuania,2020-3-11,Recovered,0,0
Lithuania,2020-3-12,Confirmed,0,3
Lithuania,2020-3-12,Deaths,0,0
Lithuania,2020-3-12,Recovered,0,0
Lithuania,2020-3-13,Confirmed,3,6
Lithuania,2020-3-13,Deaths,0,0
Lithuania,2020-3-13,Recovered,0,0
Lithuania,2020-3-14,Confirmed,2,8
